Category,House Features,Address,State,Zip code,Price,Open Time/Posting Time
Sale,,,California,,,
Sale,,,California,,,
Sale,,,California,,,
Sale,,,California,,,
Sale,,,California,,,
Sale,,,California,,,
Sale,,,California,,,
Sale,,,California,,,
Sale,,,California,,,
Sale,,,California,,,
Sale,,,California,,,
Sale,,,California,,,
Sale,"4 bds 3 ba 2,546 sqft - House for sale","34 Waterford Way, Powder Springs, GA 30127",Canal Zone,30127,"$479,900",
Sale,"4 bds 3 ba 2,528 sqft - House for sale","2202 Adderbury Ct SW, Smyrna, GA 30082",Canal Zone,30082,"$474,000",
Sale,"3 bds 3 ba 1,900 sqft - House for sale","2652 Tilson Rd, Decatur, GA 30032",Canal Zone,30032,"$429,900",
Sale,"3 bds 2 ba 1,571 sqft - House for sale","3407 Crossfell Rd, Spring, TX 77388",Canal Zone,77388,"$274,900",
Sale,"4 bds 5 ba 3,555 sqft - House for sale","430 Cotton Willow Rd, Melrose, MT 59743",Canal Zone,59743,"$125,000",
Sale,"3 bds 2 ba 1,649 sqft - House for sale","11200 E 27th St, Yuma, AZ 85367",Canal Zone,85367,"$350,000",
Sale,"3 bds 2 ba 1,596 sqft - Foreclosure","26793 Moody Rd, Opp, AL 36467",Canal Zone,36467,"$149,900",
Sale,"4 bds 3 ba 2,828 sqft - House for sale","3020 Mac Rd, Saint Augustine, FL 32086",Canal Zone,32086,"$899,000",
Sale,4 bds 4 ba -- sqft - House for sale,"2807 Havenwood Dr, Conyers, GA 30094",Canal Zone,30094,"$475,000",
Sale,,,Canal Zone,,,
Sale,,,Canal Zone,,,
Sale,,,Canal Zone,,,
Sale,,,Canal Zone,,,
Sale,,,Canal Zone,,,
Sale,,,Canal Zone,,,
Sale,,,Canal Zone,,,
Sale,,,Canal Zone,,,
Sale,,,Canal Zone,,,
Sale,,,Canal Zone,,,
Sale,,,Canal Zone,,,
Sale,,,Canal Zone,,,
Sale,,,Canal Zone,,,
Sale,,,Canal Zone,,,
Sale,,,Canal Zone,,,
Sale,,,Canal Zone,,,
Sale,,,Canal Zone,,,
Sale,,,Canal Zone,,,
Sale,,,Canal Zone,,,
Sale,,,Canal Zone,,,
Sale,,,Canal Zone,,,
Sale,,,Canal Zone,,,
Sale,,,Canal Zone,,,
Sale,,,Canal Zone,,,
Sale,,,Canal Zone,,,
Sale,,,Canal Zone,,,
Sale,,,Canal Zone,,,
Sale,,,Canal Zone,,,
Sale,,,Canal Zone,,,
Sale,,,Canal Zone,,,
Sale,,,Canal Zone,,,
Sale,"4 bds 3 ba 2,546 sqft - House for sale","34 Waterford Way, Powder Springs, GA 30127",Colorado,30127,"$479,900",
Sale,"4 bds 3 ba 2,528 sqft - House for sale","2202 Adderbury Ct SW, Smyrna, GA 30082",Colorado,30082,"$474,000",
Sale,"3 bds 3 ba 1,900 sqft - House for sale","2652 Tilson Rd, Decatur, GA 30032",Colorado,30032,"$429,900",
Sale,"3 bds 2 ba 1,571 sqft - House for sale","3407 Crossfell Rd, Spring, TX 77388",Colorado,77388,"$274,900",
Sale,"4 bds 5 ba 3,555 sqft - House for sale","430 Cotton Willow Rd, Melrose, MT 59743",Colorado,59743,"$125,000",
Sale,"3 bds 2 ba 1,649 sqft - House for sale","11200 E 27th St, Yuma, AZ 85367",Colorado,85367,"$350,000",
Sale,"3 bds 2 ba 1,596 sqft - Foreclosure","26793 Moody Rd, Opp, AL 36467",Colorado,36467,"$149,900",
Sale,"4 bds 3 ba 2,828 sqft - House for sale","3020 Mac Rd, Saint Augustine, FL 32086",Colorado,32086,"$899,000",
Sale,4 bds 4 ba -- sqft - House for sale,"2807 Havenwood Dr, Conyers, GA 30094",Colorado,30094,"$475,000",
Sale,,,Colorado,,,
Sale,,,Colorado,,,
Sale,,,Colorado,,,
Sale,,,Colorado,,,
Sale,,,Colorado,,,
Sale,,,Colorado,,,
Sale,,,Colorado,,,
Sale,,,Colorado,,,
Sale,,,Colorado,,,
Sale,,,Colorado,,,
Sale,,,Colorado,,,
Sale,,,Colorado,,,
Sale,,,Colorado,,,
Sale,,,Colorado,,,
Sale,,,Colorado,,,
Sale,,,Colorado,,,
Sale,,,Colorado,,,
Sale,,,Colorado,,,
Sale,,,Colorado,,,
Sale,,,Colorado,,,
Sale,,,Colorado,,,
Sale,,,Colorado,,,
Sale,,,Colorado,,,
Sale,,,Colorado,,,
Sale,,,Colorado,,,
Sale,,,Colorado,,,
Sale,,,Colorado,,,
Sale,,,Colorado,,,
Sale,,,Colorado,,,
Sale,,,Colorado,,,
Sale,,,Colorado,,,
Sale,"4 bds 3 ba 2,546 sqft - House for sale","34 Waterford Way, Powder Springs, GA 30127",Connecticut,30127,"$479,900",
Sale,"4 bds 3 ba 2,528 sqft - House for sale","2202 Adderbury Ct SW, Smyrna, GA 30082",Connecticut,30082,"$474,000",
Sale,"3 bds 3 ba 1,900 sqft - House for sale","2652 Tilson Rd, Decatur, GA 30032",Connecticut,30032,"$429,900",
Sale,"3 bds 2 ba 1,571 sqft - House for sale","3407 Crossfell Rd, Spring, TX 77388",Connecticut,77388,"$274,900",
Sale,"4 bds 5 ba 3,555 sqft - House for sale","430 Cotton Willow Rd, Melrose, MT 59743",Connecticut,59743,"$125,000",
Sale,"3 bds 2 ba 1,649 sqft - House for sale","11200 E 27th St, Yuma, AZ 85367",Connecticut,85367,"$350,000",
Sale,"3 bds 2 ba 1,596 sqft - Foreclosure","26793 Moody Rd, Opp, AL 36467",Connecticut,36467,"$149,900",
Sale,"4 bds 3 ba 2,828 sqft - House for sale","3020 Mac Rd, Saint Augustine, FL 32086",Connecticut,32086,"$899,000",
Sale,4 bds 4 ba -- sqft - House for sale,"2807 Havenwood Dr, Conyers, GA 30094",Connecticut,30094,"$475,000",
Sale,,,Connecticut,,,
Sale,,,Connecticut,,,
Sale,,,Connecticut,,,
Sale,,,Connecticut,,,
Sale,,,Connecticut,,,
Sale,,,Connecticut,,,
Sale,,,Connecticut,,,
Sale,,,Connecticut,,,
Sale,,,Connecticut,,,
Sale,,,Connecticut,,,
Sale,,,Connecticut,,,
Sale,,,Connecticut,,,
Sale,,,Connecticut,,,
Sale,,,Connecticut,,,
Sale,,,Connecticut,,,
Sale,,,Connecticut,,,
Sale,,,Connecticut,,,
Sale,,,Connecticut,,,
Sale,,,Connecticut,,,
Sale,,,Connecticut,,,
Sale,,,Connecticut,,,
Sale,,,Connecticut,,,
Sale,,,Connecticut,,,
Sale,,,Connecticut,,,
Sale,,,Connecticut,,,
Sale,,,Connecticut,,,
Sale,,,Connecticut,,,
Sale,,,Connecticut,,,
Sale,,,Connecticut,,,
Sale,,,Connecticut,,,
Sale,,,Connecticut,,,
Sale,"4 bds 3 ba 2,546 sqft - House for sale","34 Waterford Way, Powder Springs, GA 30127",Delaware,30127,"$479,900",
Sale,"4 bds 3 ba 2,528 sqft - House for sale","2202 Adderbury Ct SW, Smyrna, GA 30082",Delaware,30082,"$474,000",
Sale,"3 bds 3 ba 1,900 sqft - House for sale","2652 Tilson Rd, Decatur, GA 30032",Delaware,30032,"$429,900",
Sale,"3 bds 2 ba 1,571 sqft - House for sale","3407 Crossfell Rd, Spring, TX 77388",Delaware,77388,"$274,900",
Sale,"4 bds 5 ba 3,555 sqft - House for sale","430 Cotton Willow Rd, Melrose, MT 59743",Delaware,59743,"$125,000",
Sale,"3 bds 2 ba 1,649 sqft - House for sale","11200 E 27th St, Yuma, AZ 85367",Delaware,85367,"$350,000",
Sale,"3 bds 2 ba 1,596 sqft - Foreclosure","26793 Moody Rd, Opp, AL 36467",Delaware,36467,"$149,900",
Sale,"4 bds 3 ba 2,828 sqft - House for sale","3020 Mac Rd, Saint Augustine, FL 32086",Delaware,32086,"$899,000",
Sale,4 bds 4 ba -- sqft - House for sale,"2807 Havenwood Dr, Conyers, GA 30094",Delaware,30094,"$475,000",
Sale,,,Delaware,,,
Sale,,,Delaware,,,
Sale,,,Delaware,,,
Sale,,,Delaware,,,
Sale,,,Delaware,,,
Sale,,,Delaware,,,
Sale,,,Delaware,,,
Sale,,,Delaware,,,
Sale,,,Delaware,,,
Sale,,,Delaware,,,
Sale,,,Delaware,,,
Sale,,,Delaware,,,
Sale,,,Delaware,,,
Sale,,,Delaware,,,
Sale,,,Delaware,,,
Sale,,,Delaware,,,
Sale,,,Delaware,,,
Sale,,,Delaware,,,
Sale,,,Delaware,,,
Sale,,,Delaware,,,
Sale,,,Delaware,,,
Sale,,,Delaware,,,
Sale,,,Delaware,,,
Sale,,,Delaware,,,
Sale,,,Delaware,,,
Sale,,,Delaware,,,
Sale,,,Delaware,,,
Sale,,,Delaware,,,
Sale,,,Delaware,,,
Sale,,,Delaware,,,
Sale,,,Delaware,,,
Sale,"4 bds 3 ba 2,546 sqft - House for sale","34 Waterford Way, Powder Springs, GA 30127",Alabama,30127,"$479,900",
Sale,"4 bds 3 ba 2,528 sqft - House for sale","2202 Adderbury Ct SW, Smyrna, GA 30082",Alabama,30082,"$474,000",
Sale,"3 bds 3 ba 1,900 sqft - House for sale","2652 Tilson Rd, Decatur, GA 30032",Alabama,30032,"$429,900",
Sale,"3 bds 2 ba 1,571 sqft - House for sale","3407 Crossfell Rd, Spring, TX 77388",Alabama,77388,"$274,900",
Sale,"4 bds 5 ba 3,555 sqft - House for sale","430 Cotton Willow Rd, Melrose, MT 59743",Alabama,59743,"$125,000",
Sale,"3 bds 2 ba 1,649 sqft - House for sale","11200 E 27th St, Yuma, AZ 85367",Alabama,85367,"$350,000",
Sale,"3 bds 2 ba 1,596 sqft - Foreclosure","26793 Moody Rd, Opp, AL 36467",Alabama,36467,"$149,900",
Sale,"4 bds 3 ba 2,828 sqft - House for sale","3020 Mac Rd, Saint Augustine, FL 32086",Alabama,32086,"$899,000",
Sale,4 bds 4 ba -- sqft - House for sale,"2807 Havenwood Dr, Conyers, GA 30094",Alabama,30094,"$475,000",
Sale,,,Alabama,,,
Sale,,,Alabama,,,
Sale,,,Alabama,,,
Sale,,,Alabama,,,
Sale,,,Alabama,,,
Sale,,,Alabama,,,
Sale,,,Alabama,,,
Sale,,,Alabama,,,
Sale,,,Alabama,,,
Sale,,,Alabama,,,
Sale,,,Alabama,,,
Sale,,,Alabama,,,
Sale,,,Alabama,,,
Sale,,,Alabama,,,
Sale,,,Alabama,,,
Sale,,,Alabama,,,
Sale,,,Alabama,,,
Sale,,,Alabama,,,
Sale,,,Alabama,,,
Sale,,,Alabama,,,
Sale,,,Alabama,,,
Sale,,,Alabama,,,
Sale,,,Alabama,,,
Sale,,,Alabama,,,
Sale,,,Alabama,,,
Sale,,,Alabama,,,
Sale,,,Alabama,,,
Sale,,,Alabama,,,
Sale,,,Alabama,,,
Sale,,,Alabama,,,
Sale,,,Alabama,,,
Sale,"4 bds 3 ba 2,546 sqft - House for sale","34 Waterford Way, Powder Springs, GA 30127",Alaska,30127,"$479,900",
Sale,"4 bds 3 ba 2,528 sqft - House for sale","2202 Adderbury Ct SW, Smyrna, GA 30082",Alaska,30082,"$474,000",
Sale,"3 bds 3 ba 1,900 sqft - House for sale","2652 Tilson Rd, Decatur, GA 30032",Alaska,30032,"$429,900",
Sale,"3 bds 2 ba 1,571 sqft - House for sale","3407 Crossfell Rd, Spring, TX 77388",Alaska,77388,"$274,900",
Sale,"4 bds 5 ba 3,555 sqft - House for sale","430 Cotton Willow Rd, Melrose, MT 59743",Alaska,59743,"$125,000",
Sale,"3 bds 2 ba 1,649 sqft - House for sale","11200 E 27th St, Yuma, AZ 85367",Alaska,85367,"$350,000",
Sale,"3 bds 2 ba 1,596 sqft - Foreclosure","26793 Moody Rd, Opp, AL 36467",Alaska,36467,"$149,900",
Sale,"4 bds 3 ba 2,828 sqft - House for sale","3020 Mac Rd, Saint Augustine, FL 32086",Alaska,32086,"$899,000",
Sale,4 bds 4 ba -- sqft - House for sale,"2807 Havenwood Dr, Conyers, GA 30094",Alaska,30094,"$475,000",
Sale,,,Alaska,,,
Sale,,,Alaska,,,
Sale,,,Alaska,,,
Sale,,,Alaska,,,
Sale,,,Alaska,,,
Sale,,,Alaska,,,
Sale,,,Alaska,,,
Sale,,,Alaska,,,
Sale,,,Alaska,,,
Sale,,,Alaska,,,
Sale,,,Alaska,,,
Sale,,,Alaska,,,
Sale,,,Alaska,,,
Sale,,,Alaska,,,
Sale,,,Alaska,,,
Sale,,,Alaska,,,
Sale,,,Alaska,,,
Sale,,,Alaska,,,
Sale,,,Alaska,,,
Sale,,,Alaska,,,
Sale,,,Alaska,,,
Sale,,,Alaska,,,
Sale,,,Alaska,,,
Sale,,,Alaska,,,
Sale,,,Alaska,,,
Sale,,,Alaska,,,
Sale,,,Alaska,,,
Sale,,,Alaska,,,
Sale,,,Alaska,,,
Sale,,,Alaska,,,
Sale,,,Alaska,,,
Sale,"4 bds 3 ba 2,546 sqft - House for sale","34 Waterford Way, Powder Springs, GA 30127",Arizona,30127,"$479,900",
Sale,"4 bds 3 ba 2,528 sqft - House for sale","2202 Adderbury Ct SW, Smyrna, GA 30082",Arizona,30082,"$474,000",
Sale,"3 bds 3 ba 1,900 sqft - House for sale","2652 Tilson Rd, Decatur, GA 30032",Arizona,30032,"$429,900",
Sale,"3 bds 2 ba 1,571 sqft - House for sale","3407 Crossfell Rd, Spring, TX 77388",Arizona,77388,"$274,900",
Sale,"4 bds 5 ba 3,555 sqft - House for sale","430 Cotton Willow Rd, Melrose, MT 59743",Arizona,59743,"$125,000",
Sale,"3 bds 2 ba 1,649 sqft - House for sale","11200 E 27th St, Yuma, AZ 85367",Arizona,85367,"$350,000",
Sale,"3 bds 2 ba 1,596 sqft - Foreclosure","26793 Moody Rd, Opp, AL 36467",Arizona,36467,"$149,900",
Sale,"4 bds 3 ba 2,828 sqft - House for sale","3020 Mac Rd, Saint Augustine, FL 32086",Arizona,32086,"$899,000",
Sale,4 bds 4 ba -- sqft - House for sale,"2807 Havenwood Dr, Conyers, GA 30094",Arizona,30094,"$475,000",
Sale,,,Arizona,,,
Sale,,,Arizona,,,
Sale,,,Arizona,,,
Sale,,,Arizona,,,
Sale,,,Arizona,,,
Sale,,,Arizona,,,
Sale,,,Arizona,,,
Sale,,,Arizona,,,
Sale,,,Arizona,,,
Sale,,,Arizona,,,
Sale,,,Arizona,,,
Sale,,,Arizona,,,
Sale,,,Arizona,,,
Sale,,,Arizona,,,
Sale,,,Arizona,,,
Sale,,,Arizona,,,
Sale,,,Arizona,,,
Sale,,,Arizona,,,
Sale,,,Arizona,,,
Sale,,,Arizona,,,
Sale,,,Arizona,,,
Sale,,,Arizona,,,
Sale,,,Arizona,,,
Sale,,,Arizona,,,
Sale,,,Arizona,,,
Sale,,,Arizona,,,
Sale,,,Arizona,,,
Sale,,,Arizona,,,
Sale,,,Arizona,,,
Sale,,,Arizona,,,
Sale,,,Arizona,,,
Sale,"4 bds 3 ba 2,546 sqft - House for sale","34 Waterford Way, Powder Springs, GA 30127",Arkansas,30127,"$479,900",
Sale,"4 bds 3 ba 2,528 sqft - House for sale","2202 Adderbury Ct SW, Smyrna, GA 30082",Arkansas,30082,"$474,000",
Sale,"3 bds 3 ba 1,900 sqft - House for sale","2652 Tilson Rd, Decatur, GA 30032",Arkansas,30032,"$429,900",
Sale,"3 bds 2 ba 1,571 sqft - House for sale","3407 Crossfell Rd, Spring, TX 77388",Arkansas,77388,"$274,900",
Sale,"4 bds 5 ba 3,555 sqft - House for sale","430 Cotton Willow Rd, Melrose, MT 59743",Arkansas,59743,"$125,000",
Sale,"3 bds 2 ba 1,649 sqft - House for sale","11200 E 27th St, Yuma, AZ 85367",Arkansas,85367,"$350,000",
Sale,"3 bds 2 ba 1,596 sqft - Foreclosure","26793 Moody Rd, Opp, AL 36467",Arkansas,36467,"$149,900",
Sale,"4 bds 3 ba 2,828 sqft - House for sale","3020 Mac Rd, Saint Augustine, FL 32086",Arkansas,32086,"$899,000",
Sale,4 bds 4 ba -- sqft - House for sale,"2807 Havenwood Dr, Conyers, GA 30094",Arkansas,30094,"$475,000",
Sale,,,Arkansas,,,
Sale,,,Arkansas,,,
Sale,,,Arkansas,,,
Sale,,,Arkansas,,,
Sale,,,Arkansas,,,
Sale,,,Arkansas,,,
Sale,,,Arkansas,,,
Sale,,,Arkansas,,,
Sale,,,Arkansas,,,
Sale,,,Arkansas,,,
Sale,,,Arkansas,,,
Sale,,,Arkansas,,,
Sale,,,Arkansas,,,
Sale,,,Arkansas,,,
Sale,,,Arkansas,,,
Sale,,,Arkansas,,,
Sale,,,Arkansas,,,
Sale,,,Arkansas,,,
Sale,,,Arkansas,,,
Sale,,,Arkansas,,,
Sale,,,Arkansas,,,
Sale,,,Arkansas,,,
Sale,,,Arkansas,,,
Sale,,,Arkansas,,,
Sale,,,Arkansas,,,
Sale,,,Arkansas,,,
Sale,,,Arkansas,,,
Sale,,,Arkansas,,,
Sale,,,Arkansas,,,
Sale,,,Arkansas,,,
Sale,,,Arkansas,,,
Sale,"4 bds 3 ba 2,546 sqft - House for sale","34 Waterford Way, Powder Springs, GA 30127",California,30127,"$479,900",
Sale,"4 bds 3 ba 2,528 sqft - House for sale","2202 Adderbury Ct SW, Smyrna, GA 30082",California,30082,"$474,000",
Sale,"3 bds 3 ba 1,900 sqft - House for sale","2652 Tilson Rd, Decatur, GA 30032",California,30032,"$429,900",
Sale,"3 bds 2 ba 1,571 sqft - House for sale","3407 Crossfell Rd, Spring, TX 77388",California,77388,"$274,900",
Sale,"4 bds 5 ba 3,555 sqft - House for sale","430 Cotton Willow Rd, Melrose, MT 59743",California,59743,"$125,000",
Sale,"3 bds 2 ba 1,649 sqft - House for sale","11200 E 27th St, Yuma, AZ 85367",California,85367,"$350,000",
Sale,"3 bds 2 ba 1,596 sqft - Foreclosure","26793 Moody Rd, Opp, AL 36467",California,36467,"$149,900",
Sale,"4 bds 3 ba 2,828 sqft - House for sale","3020 Mac Rd, Saint Augustine, FL 32086",California,32086,"$899,000",
Sale,4 bds 4 ba -- sqft - House for sale,"2807 Havenwood Dr, Conyers, GA 30094",California,30094,"$475,000",
Sale,,,California,,,
Sale,,,California,,,
Sale,,,California,,,
Sale,,,California,,,
Sale,,,California,,,
Sale,,,California,,,
Sale,,,California,,,
Sale,,,California,,,
Sale,,,California,,,
Sale,,,California,,,
Sale,,,California,,,
Sale,,,California,,,
Sale,,,California,,,
Sale,,,California,,,
Sale,,,California,,,
Sale,,,California,,,
Sale,,,California,,,
Sale,,,California,,,
Sale,,,California,,,
Sale,,,California,,,
Sale,,,California,,,
Sale,,,California,,,
Sale,,,California,,,
Sale,,,California,,,
Sale,,,California,,,
Sale,,,California,,,
Sale,,,California,,,
Sale,,,California,,,
Sale,,,California,,,
Sale,,,California,,,
Sale,,,California,,,
Sale,"4 bds 3 ba 2,546 sqft - House for sale","34 Waterford Way, Powder Springs, GA 30127",Canal Zone,30127,"$479,900",
Sale,"4 bds 3 ba 2,528 sqft - House for sale","2202 Adderbury Ct SW, Smyrna, GA 30082",Canal Zone,30082,"$474,000",
Sale,"3 bds 3 ba 1,900 sqft - House for sale","2652 Tilson Rd, Decatur, GA 30032",Canal Zone,30032,"$429,900",
Sale,"3 bds 2 ba 1,571 sqft - House for sale","3407 Crossfell Rd, Spring, TX 77388",Canal Zone,77388,"$274,900",
Sale,"4 bds 5 ba 3,555 sqft - House for sale","430 Cotton Willow Rd, Melrose, MT 59743",Canal Zone,59743,"$125,000",
Sale,"3 bds 2 ba 1,649 sqft - House for sale","11200 E 27th St, Yuma, AZ 85367",Canal Zone,85367,"$350,000",
Sale,"3 bds 2 ba 1,596 sqft - Foreclosure","26793 Moody Rd, Opp, AL 36467",Canal Zone,36467,"$149,900",
Sale,"4 bds 3 ba 2,828 sqft - House for sale","3020 Mac Rd, Saint Augustine, FL 32086",Canal Zone,32086,"$899,000",
Sale,4 bds 4 ba -- sqft - House for sale,"2807 Havenwood Dr, Conyers, GA 30094",Canal Zone,30094,"$475,000",
Sale,,,Canal Zone,,,
Sale,,,Canal Zone,,,
Sale,,,Canal Zone,,,
Sale,,,Canal Zone,,,
Sale,,,Canal Zone,,,
Sale,,,Canal Zone,,,
Sale,,,Canal Zone,,,
Sale,,,Canal Zone,,,
Sale,,,Canal Zone,,,
Sale,,,Canal Zone,,,
Sale,,,Canal Zone,,,
Sale,,,Canal Zone,,,
Sale,,,Canal Zone,,,
Sale,,,Canal Zone,,,
Sale,,,Canal Zone,,,
Sale,,,Canal Zone,,,
Sale,,,Canal Zone,,,
Sale,,,Canal Zone,,,
Sale,,,Canal Zone,,,
Sale,,,Canal Zone,,,
Sale,,,Canal Zone,,,
Sale,,,Canal Zone,,,
Sale,,,Canal Zone,,,
Sale,,,Canal Zone,,,
Sale,,,Canal Zone,,,
Sale,,,Canal Zone,,,
Sale,,,Canal Zone,,,
Sale,,,Canal Zone,,,
Sale,,,Canal Zone,,,
Sale,,,Canal Zone,,,
Sale,,,Canal Zone,,,
Sale,"4 bds 3 ba 2,546 sqft - House for sale","34 Waterford Way, Powder Springs, GA 30127",Colorado,30127,"$479,900",
Sale,"4 bds 3 ba 2,528 sqft - House for sale","2202 Adderbury Ct SW, Smyrna, GA 30082",Colorado,30082,"$474,000",
Sale,"3 bds 3 ba 1,900 sqft - House for sale","2652 Tilson Rd, Decatur, GA 30032",Colorado,30032,"$429,900",
Sale,"3 bds 2 ba 1,571 sqft - House for sale","3407 Crossfell Rd, Spring, TX 77388",Colorado,77388,"$274,900",
Sale,"4 bds 5 ba 3,555 sqft - House for sale","430 Cotton Willow Rd, Melrose, MT 59743",Colorado,59743,"$125,000",
Sale,"3 bds 2 ba 1,649 sqft - House for sale","11200 E 27th St, Yuma, AZ 85367",Colorado,85367,"$350,000",
Sale,"3 bds 2 ba 1,596 sqft - Foreclosure","26793 Moody Rd, Opp, AL 36467",Colorado,36467,"$149,900",
Sale,"4 bds 3 ba 2,828 sqft - House for sale","3020 Mac Rd, Saint Augustine, FL 32086",Colorado,32086,"$899,000",
Sale,4 bds 4 ba -- sqft - House for sale,"2807 Havenwood Dr, Conyers, GA 30094",Colorado,30094,"$475,000",
Sale,,,Colorado,,,
Sale,,,Colorado,,,
Sale,,,Colorado,,,
Sale,,,Colorado,,,
Sale,,,Colorado,,,
Sale,,,Colorado,,,
Sale,,,Colorado,,,
Sale,,,Colorado,,,
Sale,,,Colorado,,,
Sale,,,Colorado,,,
Sale,,,Colorado,,,
Sale,,,Colorado,,,
Sale,,,Colorado,,,
Sale,,,Colorado,,,
Sale,,,Colorado,,,
Sale,,,Colorado,,,
Sale,,,Colorado,,,
Sale,,,Colorado,,,
Sale,,,Colorado,,,
Sale,,,Colorado,,,
Sale,,,Colorado,,,
Sale,,,Colorado,,,
Sale,,,Colorado,,,
Sale,,,Colorado,,,
Sale,,,Colorado,,,
Sale,,,Colorado,,,
Sale,,,Colorado,,,
Sale,,,Colorado,,,
Sale,,,Colorado,,,
Sale,,,Colorado,,,
Sale,,,Colorado,,,
Sale,"4 bds 3 ba 2,546 sqft - House for sale","34 Waterford Way, Powder Springs, GA 30127",Connecticut,30127,"$479,900",
Sale,"4 bds 3 ba 2,528 sqft - House for sale","2202 Adderbury Ct SW, Smyrna, GA 30082",Connecticut,30082,"$474,000",
Sale,"3 bds 3 ba 1,900 sqft - House for sale","2652 Tilson Rd, Decatur, GA 30032",Connecticut,30032,"$429,900",
Sale,"3 bds 2 ba 1,571 sqft - House for sale","3407 Crossfell Rd, Spring, TX 77388",Connecticut,77388,"$274,900",
Sale,"4 bds 5 ba 3,555 sqft - House for sale","430 Cotton Willow Rd, Melrose, MT 59743",Connecticut,59743,"$125,000",
Sale,"3 bds 2 ba 1,649 sqft - House for sale","11200 E 27th St, Yuma, AZ 85367",Connecticut,85367,"$350,000",
Sale,"3 bds 2 ba 1,596 sqft - Foreclosure","26793 Moody Rd, Opp, AL 36467",Connecticut,36467,"$149,900",
Sale,"4 bds 3 ba 2,828 sqft - House for sale","3020 Mac Rd, Saint Augustine, FL 32086",Connecticut,32086,"$899,000",
Sale,4 bds 4 ba -- sqft - House for sale,"2807 Havenwood Dr, Conyers, GA 30094",Connecticut,30094,"$475,000",
Sale,,,Connecticut,,,
Sale,,,Connecticut,,,
Sale,,,Connecticut,,,
Sale,,,Connecticut,,,
Sale,,,Connecticut,,,
Sale,,,Connecticut,,,
Sale,,,Connecticut,,,
Sale,,,Connecticut,,,
Sale,,,Connecticut,,,
Sale,,,Connecticut,,,
Sale,,,Connecticut,,,
Sale,,,Connecticut,,,
Sale,,,Connecticut,,,
Sale,,,Connecticut,,,
Sale,,,Connecticut,,,
Sale,,,Connecticut,,,
Sale,,,Connecticut,,,
Sale,,,Connecticut,,,
Sale,,,Connecticut,,,
Sale,,,Connecticut,,,
Sale,,,Connecticut,,,
Sale,,,Connecticut,,,
Sale,,,Connecticut,,,
Sale,,,Connecticut,,,
Sale,,,Connecticut,,,
Sale,,,Connecticut,,,
Sale,,,Connecticut,,,
Sale,,,Connecticut,,,
Sale,,,Connecticut,,,
Sale,,,Connecticut,,,
Sale,,,Connecticut,,,
Sale,"4 bds 3 ba 2,546 sqft - House for sale","34 Waterford Way, Powder Springs, GA 30127",Delaware,30127,"$479,900",
Sale,"4 bds 3 ba 2,528 sqft - House for sale","2202 Adderbury Ct SW, Smyrna, GA 30082",Delaware,30082,"$474,000",
Sale,"3 bds 3 ba 1,900 sqft - House for sale","2652 Tilson Rd, Decatur, GA 30032",Delaware,30032,"$429,900",
Sale,"3 bds 2 ba 1,571 sqft - House for sale","3407 Crossfell Rd, Spring, TX 77388",Delaware,77388,"$274,900",
Sale,"4 bds 5 ba 3,555 sqft - House for sale","430 Cotton Willow Rd, Melrose, MT 59743",Delaware,59743,"$125,000",
Sale,"3 bds 2 ba 1,649 sqft - House for sale","11200 E 27th St, Yuma, AZ 85367",Delaware,85367,"$350,000",
Sale,"3 bds 2 ba 1,596 sqft - Foreclosure","26793 Moody Rd, Opp, AL 36467",Delaware,36467,"$149,900",
Sale,"4 bds 3 ba 2,828 sqft - House for sale","3020 Mac Rd, Saint Augustine, FL 32086",Delaware,32086,"$899,000",
Sale,4 bds 4 ba -- sqft - House for sale,"2807 Havenwood Dr, Conyers, GA 30094",Delaware,30094,"$475,000",
Sale,,,Delaware,,,
Sale,,,Delaware,,,
Sale,,,Delaware,,,
Sale,,,Delaware,,,
Sale,,,Delaware,,,
Sale,,,Delaware,,,
Sale,,,Delaware,,,
Sale,,,Delaware,,,
Sale,,,Delaware,,,
Sale,,,Delaware,,,
Sale,,,Delaware,,,
Sale,,,Delaware,,,
Sale,,,Delaware,,,
Sale,,,Delaware,,,
Sale,,,Delaware,,,
Sale,,,Delaware,,,
Sale,,,Delaware,,,
Sale,,,Delaware,,,
Sale,,,Delaware,,,
Sale,,,Delaware,,,
Sale,,,Delaware,,,
Sale,,,Delaware,,,
Sale,,,Delaware,,,
Sale,,,Delaware,,,
Sale,,,Delaware,,,
Sale,,,Delaware,,,
Sale,,,Delaware,,,
Sale,,,Delaware,,,
Sale,,,Delaware,,,
Sale,,,Delaware,,,
Sale,,,Delaware,,,
Sale,"4 bds 3 ba 2,546 sqft - House for sale","34 Waterford Way, Powder Springs, GA 30127",District of Columbia,30127,"$479,900",
Sale,"4 bds 3 ba 2,528 sqft - House for sale","2202 Adderbury Ct SW, Smyrna, GA 30082",District of Columbia,30082,"$474,000",
Sale,"3 bds 3 ba 1,900 sqft - House for sale","2652 Tilson Rd, Decatur, GA 30032",District of Columbia,30032,"$429,900",
Sale,"3 bds 2 ba 1,571 sqft - House for sale","3407 Crossfell Rd, Spring, TX 77388",District of Columbia,77388,"$274,900",
Sale,"4 bds 5 ba 3,555 sqft - House for sale","430 Cotton Willow Rd, Melrose, MT 59743",District of Columbia,59743,"$125,000",
